lbo_rank,ticker,company,sector,sub_industry,cik,sec_company_title,fetch_success,error,year,filed,revenue,gross_profit,operating_income,depreciation_amortization,ebit,ebitda,interest_expense,operating_cash_flow,capex,fcf,free_cash_flow,total_debt,cash,net_debt,current_assets,current_liabilities,fcf_margin,fcf_conversion,fcf_to_debt,debt_to_ebitda,net_debt_to_ebitda,interest_coverage,cash_interest_coverage,current_ratio,capex_to_revenue,capex_to_ebitda,usable_metric_count,revenue_concept,debt_concept,fcf_score,fcf_margin_score,fcf_conversion_score,fcf_to_debt_score,debt_to_ebitda_score,net_debt_to_ebitda_score,interest_coverage_score,cash_interest_coverage_score,capex_to_revenue_score,capex_to_ebitda_score,cash_flow_strength_score,deleveraging_capacity_score,leverage_score,coverage_score,capex_burden_score,lbo_financial_score,financial_feasibility_score,missing_critical_data,pass_fcf_filter,pass_interest_coverage_filter,pass_debt_to_ebitda_filter,pass_current_ratio_filter,pass_capex_to_ebitda_filter,pass_hard_filters,financial_red_flag,lbo_rating,lbo_status
224,AEP,American Electric Power,Utilities,Electric Utilities,4904,AMERICAN ELECTRIC POWER CO INC,True,,2025.0,2026-02-12,19456000000.0,,3556000000.0,2927000000.0,3556000000.0,6483000000.0,1199100000.0,5012000000.0,155000000.0,4857000000.0,4857000000.0,42643000000.0,203000000.0,42440000000.0,5789000000.0,13009000000.0,0.2496402138157894,0.7491901897269783,0.1138991159158595,6.577664661422181,6.546351997532007,2.965557501459428,4.1798015178050205,0.4449996156507033,0.0079666940789473,0.0239086842511183,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,5.0,4.0,3.0,0.0,0.0,2.0,3.0,5.0,5.0,4.333333333333333,3.0,0.0,2.5,5.0,63.5,0.635,False,True,True,False,False,True,False,True,Marginal,Fail
225,INVH,Invitation Homes,Real Estate,Single-Family Residential REITs,1687229,Invitation Homes Inc.,True,,2025.0,2026-02-19,2432278000.0,,114377000.0,674287000.0,114377000.0,788664000.0,322661000.0,1107088000.0,2031000.0,1105057000.0,1105057000.0,8380020000.0,174491000.0,8205529000.0,,,0.4543300560215567,1.401175912682714,0.1318680623673929,10.62558960469858,10.404340758548637,0.3544803989326259,3.4311181084791778,,0.0008350196811384,0.0025752411673412,15,Revenues,LongTermDebt,4.0,5.0,5.0,3.0,0.0,0.0,0.0,3.0,5.0,5.0,4.666666666666667,3.0,0.0,1.5,5.0,62.50000000000001,0.6250000000000001,True,True,False,False,False,True,False,True,Insufficient data,Fail
226,WBD,Warner Bros. Discovery,Communication Services,Broadcasting,1437107,"Warner Bros. Discovery, Inc.",True,,2025.0,2026-02-27,41321000000.0,,-1548000000.0,7985000000.0,-1548000000.0,6437000000.0,633000000.0,7477000000.0,1316000000.0,6161000000.0,6161000000.0,39505000000.0,5312000000.0,34193000000.0,14078000000.0,15810000000.0,0.1491009414099368,0.957122883330744,0.1559549424123528,6.1371757029672205,5.311946558956035,-2.445497630331753,11.812006319115325,0.8904490828589501,0.0318482127731661,0.2044430635389156,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,5.0,3.0,5.0,4.0,0.0,0.0,0.0,5.0,4.0,2.0,4.333333333333333,4.0,0.0,2.5,3.0,62.5,0.625,False,True,False,False,False,True,False,True,Marginal,Fail
227,JCI,Johnson Controls,Industrials,Building Products,833444,Johnson Controls International plc,True,,2025.0,2025-11-14,22331000000.0,7804000000.0,712000000.0,745000000.0,712000000.0,1457000000.0,240000000.0,1856000000.0,446000000.0,1410000000.0,1410000000.0,8568000000.0,828000000.0,7740000000.0,11179000000.0,11955000000.0,0.0631409251712865,0.967741935483871,0.1645658263305322,5.880576527110501,5.312285518188058,2.966666666666667,7.733333333333333,0.9350899205353408,0.0199722359052438,0.3061084420041181,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,2.0,5.0,4.0,0.0,0.0,2.0,4.0,5.0,2.0,3.6666666666666665,4.0,0.0,3.0,3.5,61.49999999999999,0.6149999999999999,False,True,True,False,False,True,False,True,Marginal,Fail
228,STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",1137789,Seagate Technology Holdings plc,True,,2027.0,2025-08-01,7384000000.0,,-342000000.0,513000000.0,-342000000.0,171000000.0,249000000.0,942000000.0,316000000.0,626000000.0,626000000.0,964000000.0,786000000.0,178000000.0,3332000000.0,3099000000.0,0.0847778981581798,3.660818713450293,0.6493775933609959,5.637426900584796,1.04093567251462,-1.3734939759036144,3.783132530120482,1.0751855437237818,0.042795232936078,1.847953216374269,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,2.0,5.0,5.0,0.0,4.0,0.0,3.0,4.0,0.0,3.3333333333333335,5.0,2.0,1.5,2.0,61.49999999999999,0.6149999999999999,False,True,False,False,True,False,False,True,Marginal,Fail
229,DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,1744489,Walt Disney Co,True,,2025.0,2025-11-13,88898000000.0,,12863000000.0,5369000000.0,12863000000.0,18232000000.0,-1973000000.0,9866000000.0,4969000000.0,4897000000.0,4897000000.0,45815000000.0,14182000000.0,31633000000.0,25241000000.0,34599000000.0,0.0550856037256181,0.2685936814392277,0.1068863909200043,2.512889425186485,1.7350263273365512,6.519513431322858,5.000506842372023,0.7295297551952369,0.0558955207091273,0.2725427819218955,18,Revenues,LongTermDebt,4.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.6666666666666665,3.0,3.5,4.0,2.5,61.0,0.61,False,True,True,True,False,True,False,False,Marginal,Fail
230,DGX,Quest Diagnostics,Health Care,Health Care Services,1022079,QUEST DIAGNOSTICS INC,True,,2025.0,2026-02-26,9252000000.0,647000000.0,1262000000.0,439000000.0,1262000000.0,1701000000.0,152000000.0,1272000000.0,408000000.0,864000000.0,864000000.0,6217000000.0,549000000.0,5668000000.0,2392000000.0,2169000000.0,0.0933852140077821,0.5079365079365079,0.138973781566672,3.654908877131099,3.332157554379777,8.302631578947368,8.368421052631579,1.1028123559243892,0.0440985732814526,0.2398589065255731,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,2.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,2.0,2.6666666666666665,3.0,2.0,5.0,3.0,61.0,0.61,False,True,True,True,True,True,True,False,Marginal,Pass
231,RSG,Republic Services,Industrials,Environmental & Facilities Services,1060391,"REPUBLIC SERVICES, INC.",True,,2025.0,2026-02-18,14965000000.0,,2780000000.0,1501000000.0,2780000000.0,4281000000.0,314600000.0,3618000000.0,1631000000.0,1987000000.0,1987000000.0,13710000000.0,140000000.0,13570000000.0,2406000000.0,4128000000.0,0.132776478449716,0.4641438916141088,0.1449307075127644,3.202522775052558,3.169820135482364,8.83661792752702,11.500317863954228,0.5828488372093024,0.1089876378215837,0.3809857509927587,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,2.0,1.0,3.3333333333333335,3.0,2.0,5.0,1.5,60.5,0.605,False,True,True,True,False,True,False,False,Marginal,Fail
232,HAS,Hasbro,Consumer Discretionary,Leisure Products,46080,"HASBRO, INC.",True,,2025.0,2026-02-25,5003300000.0,,-1538800000.0,210700000.0,-1538800000.0,-1328100000.0,179700000.0,725600000.0,135500000.0,590100000.0,590100000.0,4046457000.0,513100000.0,3533357000.0,2242500000.0,1401300000.0,0.1179421581756041,-0.4443189518861531,0.145831279067095,-3.046801445674272,-2.660460055718696,-8.563160823594881,4.037840845854202,1.600299721687005,0.0270821257969739,-0.1020254498908214,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,3.0,0.0,3.0,5.0,5.0,0.0,3.0,4.0,5.0,2.0,3.0,5.0,1.5,4.5,60.0,0.6,False,True,False,True,True,True,False,True,Marginal,Fail
233,OKE,Oneok,Energy,Oil & Gas Storage & Transportation,1039684,ONEOK INC /NEW/,True,,2025.0,2026-02-24,17677000000.0,1643802000.0,4072000000.0,769000000.0,4072000000.0,4841000000.0,733000000.0,4421000000.0,1595000000.0,2826000000.0,2826000000.0,21700000000.0,733000000.0,20967000000.0,4238000000.0,4719000000.0,0.1598687560106353,0.5837636851890106,0.1302304147465438,4.4825449287337324,4.331129931832266,5.55525238744884,6.031377899045021,0.8980716253443526,0.0902302426882389,0.3294773807064656,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,4.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,3.6666666666666665,3.0,1.0,4.0,2.5,59.49999999999999,0.595,False,True,True,True,False,True,False,False,Marginal,Fail
234,IQV,IQVIA,Health Care,Life Sciences Tools & Services,1478242,IQVIA HOLDINGS INC.,True,,2025.0,2026-02-17,14984000000.0,,1977000000.0,1125000000.0,1977000000.0,3102000000.0,672000000.0,2149000000.0,649000000.0,1500000000.0,1500000000.0,10269000000.0,1702000000.0,8567000000.0,5829000000.0,6957000000.0,0.100106780565937,0.4835589941972921,0.1460706982179374,3.310444874274661,2.761766602192134,2.9419642857142856,3.1979166666666665,0.8378611470461406,0.0433128670581954,0.2092198581560283,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.3333333333333335,3.0,2.5,2.5,3.0,59.0,0.59,False,True,True,True,False,True,False,False,Marginal,Fail
235,EQT,EQT Corporation,Energy,Oil & Gas Exploration & Production,33213,EQT Corp,True,,2025.0,2026-02-18,6908923000.0,,2314411000.0,1732142000.0,2314411000.0,4046553000.0,289753000.0,3178850000.0,2019037000.0,1159813000.0,1159813000.0,9324177000.0,202093000.0,9122084000.0,1714679000.0,2461549000.0,0.1678717507779432,0.2866175236058937,0.1243877073547617,2.3042270791955524,2.25428506682107,7.987530758956766,10.970895900991534,0.6965853614939211,0.2922361415809671,0.4989523181829077,18,Revenues,LongTermDebt,4.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,0.0,1.0,3.3333333333333335,3.0,3.0,4.5,0.5,59.0,0.59,False,True,True,True,False,True,False,False,Marginal,Fail
236,STE,Steris,Health Care,Health Care Equipment,1757898,STERIS plc,True,,2025.0,2025-05-29,4536266000.0,1980726000.0,791101000.0,552897000.0,791101000.0,1343998000.0,89490000.0,756947000.0,361969000.0,394978000.0,394978000.0,3120162000.0,348320000.0,2771842000.0,2869123000.0,931127000.0,0.0870711726340563,0.2938828778019015,0.126588939933247,2.321552561834169,2.062385509502246,8.840105039669236,8.458453458486982,3.081344435291856,0.0797944829513965,0.2693225733966866,19,Revenues,LongTermDebt,2.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,3.0,2.0,2.0,3.0,3.0,5.0,2.5,58.5,0.585,False,True,True,True,True,True,True,False,Marginal,Pass
237,UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,74208,"UDR, Inc.",True,,2025.0,2026-02-17,6843000.0,,635008000.0,691838000.0,635008000.0,1326846000.0,186267000.0,832664000.0,4439000.0,828225000.0,828225000.0,5826965000.0,1193000.0,5825772000.0,,,121.03244191144236,0.6242058234339177,0.1421366011294044,4.391591036186566,4.390691911495381,3.4091277574664325,4.470271169879796,,0.6486920941107701,0.0033455276648533,15,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,5.0,4.0,3.0,1.0,1.0,3.0,3.0,0.0,5.0,4.0,3.0,1.0,3.0,2.5,58.5,0.585,True,True,True,True,False,True,False,True,Insufficient data,Fail
238,VMC,Vulcan Materials Company,Materials,Construction Materials,1396009,Vulcan Materials CO,True,,2025.0,2026-02-19,7781900000.0,1948500000.0,1427400000.0,617000000.0,1427400000.0,2044400000.0,149300000.0,1536800000.0,872600000.0,664200000.0,664200000.0,5307400000.0,559700000.0,4747700000.0,2265700000.0,1239100000.0,0.085351906346779,0.3248874975542946,0.1251460225345743,2.596067305810996,2.322295049892389,9.560616208975215,10.293369055592766,1.828504559761117,0.1121319986121641,0.4268244961846996,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,2.0,1.0,2.3333333333333335,3.0,3.0,5.0,1.5,57.50000000000001,0.5750000000000001,False,True,True,True,True,True,True,False,Marginal,Pass
239,RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",884887,ROYAL CARIBBEAN CRUISES LTD,True,,2025.0,2026-02-11,13900000000.0,,2878000000.0,1455000000.0,2878000000.0,4333000000.0,1292000000.0,4477000000.0,3897000000.0,580000000.0,580000000.0,1603000000.0,388000000.0,1215000000.0,1705000000.0,9817000000.0,0.0417266187050359,0.133856450496192,0.3618215845290081,0.369951534733441,0.2804061850911608,2.2275541795665634,3.4651702786377707,0.1736783131302842,0.2803597122302158,0.8993768751442419,18,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,3.0,1.0,1.0,5.0,5.0,5.0,2.0,3.0,0.0,0.0,1.6666666666666667,5.0,5.0,2.5,0.0,57.5,0.575,False,True,True,True,False,False,False,False,Marginal,Fail
240,FDX,FedEx,Industrials,Air Freight & Logistics,1048911,FEDEX CORP,True,,2025.0,2025-07-21,90155000000.0,,4912000000.0,4176000000.0,4912000000.0,9088000000.0,689000000.0,8848000000.0,6174000000.0,2674000000.0,2674000000.0,19899000000.0,6501000000.0,13398000000.0,18207000000.0,13355000000.0,0.0296600299484221,0.2942341549295774,0.1343786119905523,2.1895906690140845,1.4742517605633805,7.129172714078375,12.841799709724238,1.3633096218644702,0.0684820586767234,0.6793573943661971,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,1.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,0.0,2.3333333333333335,3.0,3.5,4.5,1.5,57.5,0.575,False,True,True,True,True,False,False,False,Marginal,Fail
241,SPG,Simon Property Group,Real Estate,Retail REITs,1063761,SIMON PROPERTY GROUP INC.,True,,2025.0,2026-02-25,5658836000.0,,2807022000.0,1262107000.0,2807022000.0,4069129000.0,854648000.0,3930793000.0,793283000.0,3137510000.0,3137510000.0,24264495000.0,1400345000.0,22864150000.0,,,0.5544444122430832,0.7710519868011065,0.1293045661984723,5.963068509255912,5.6189297513055,3.284418848461589,4.599312231468394,,0.1401848365989048,0.1949515485992211,15,Revenues,LongTermDebt,4.0,5.0,4.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,4.333333333333333,3.0,0.0,3.0,2.5,57.5,0.575,True,True,True,False,False,True,False,True,Insufficient data,Fail
242,NOC,Northrop Grumman,Industrials,Aerospace & Defense,1133421,NORTHROP GRUMMAN CORP /DE/,True,,2025.0,2026-01-27,39290000000.0,,2537000000.0,1338000000.0,2537000000.0,3875000000.0,545000000.0,3875000000.0,1775000000.0,2100000000.0,2100000000.0,15696000000.0,4353000000.0,11343000000.0,14274000000.0,14128000000.0,0.0534487146856706,0.5419354838709678,0.1337920489296636,4.050580645161291,2.927225806451613,4.655045871559633,7.110091743119266,1.0103340883352208,0.0451768897938406,0.4580645161290322,18,Revenues,LongTermDebt,4.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,2.0,3.5,2.5,57.0,0.57,False,True,True,True,True,True,True,False,Marginal,Pass
243,RTX,RTX Corporation,Industrials,Aerospace & Defense,101829,RTX Corp,True,,2025.0,2026-02-06,68920000000.0,2534000000.0,3561000000.0,4211000000.0,3561000000.0,7772000000.0,1276000000.0,7883000000.0,2415000000.0,5468000000.0,5468000000.0,43638000000.0,6587000000.0,37051000000.0,51133000000.0,51499000000.0,0.079338363319791,0.7035512094698919,0.1253036344470415,5.614770972722594,4.767241379310345,2.790752351097179,6.177899686520377,0.9928930658847744,0.035040626813697,0.3107308286155429,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,5.0,2.0,4.0,3.0,0.0,1.0,2.0,4.0,4.0,2.0,3.6666666666666665,3.0,0.5,3.0,3.0,56.5,0.565,False,True,True,False,False,True,False,True,Marginal,Fail
244,ON,ON Semiconductor,Information Technology,Semiconductors,1097864,ON SEMICONDUCTOR CORP,True,,2025.0,2026-02-09,8253000000.0,3883500000.0,2538700000.0,609500000.0,2538700000.0,3148200000.0,130400000.0,1977500000.0,1539100000.0,438400000.0,438400000.0,3345900000.0,2483000000.0,862900000.0,6752000000.0,1334800000.0,0.0531200775475584,0.139254176990026,0.1310260318598882,1.0627977892128837,0.2740931325836986,19.46855828220859,15.164877300613496,5.058435720707222,0.1864897612989216,0.4888825360523474,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,2.0,2.0,1.0,3.0,4.0,5.0,5.0,5.0,1.0,1.0,1.6666666666666667,3.0,4.5,5.0,1.0,56.49999999999999,0.565,False,True,True,True,True,True,True,False,Marginal,Pass
245,SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,93556,"STANLEY BLACK & DECKER, INC.",True,,2025.0,2026-02-24,15781100000.0,1387800000.0,1882200000.0,432400000.0,1882200000.0,2314600000.0,559400000.0,1191300000.0,338700000.0,852600000.0,852600000.0,6103000000.0,290500000.0,5812500000.0,6377700000.0,4916900000.0,0.0540266521345153,0.3683573835651949,0.1397017860068818,2.636740689535989,2.5112330424263374,3.3646764390418307,2.129603146228101,1.2970977648518376,0.0214623822167022,0.1463319796077076,19,Revenues,LongTermDebt,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.3333333333333335,3.0,3.0,2.5,3.5,56.00000000000001,0.56,False,True,True,True,True,True,True,False,Marginal,Pass
246,SBAC,SBA Communications,Real Estate,Telecom Tower REITs,1034054,SBA COMMUNICATIONS CORP,True,,2025.0,2026-02-27,194649000.0,2098962000.0,923659000.0,272300000.0,923659000.0,1195959000.0,149921000.0,1544393000.0,236698000.0,1307695000.0,1307695000.0,13591738000.0,208547000.0,13383191000.0,1978720000.0,1797936000.0,6.718221002933485,1.093427951961564,0.0962124932072704,11.36471902464884,11.190342645525474,6.160971444961013,10.301378726129094,1.100550853867991,1.216024741971446,0.197914811460928,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,5.0,5.0,2.0,0.0,0.0,4.0,5.0,0.0,3.0,4.666666666666667,2.0,0.0,4.5,1.5,56.00000000000001,0.56,False,True,True,False,True,True,False,True,Marginal,Fail
247,APTV,Aptiv,Consumer Discretionary,Automotive Parts & Equipment,1521332,Aptiv PLC,True,,2025.0,2026-02-06,20051000000.0,962000000.0,1559000000.0,912000000.0,1559000000.0,2471000000.0,285000000.0,1896000000.0,906000000.0,990000000.0,990000000.0,7653000000.0,1573000000.0,6080000000.0,7826000000.0,5131000000.0,0.0493740960550595,0.4006475111290975,0.1293610348882791,3.0971266693646298,2.46054229057062,5.470175438596491,6.652631578947369,1.525238744884038,0.0451847788140242,0.3666531768514771,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,1.0,2.3333333333333335,3.0,2.5,4.0,2.5,56.00000000000001,0.56,False,True,True,True,True,True,True,False,Marginal,Pass
248,BAX,Baxter International,Health Care,Health Care Equipment,10456,BAXTER INTERNATIONAL INC,True,,2025.0,2026-02-12,10360000000.0,4150000000.0,707000000.0,984000000.0,707000000.0,1691000000.0,508000000.0,1726000000.0,432000000.0,1294000000.0,1294000000.0,9438000000.0,3078000000.0,6360000000.0,8853000000.0,6511000000.0,0.1249034749034749,0.7652276759314015,0.1371053189235007,5.581312832643406,3.7610881135422822,1.391732283464567,3.3976377952755907,1.359698970972201,0.0416988416988417,0.2554701360141928,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,3.0,4.0,3.0,0.0,2.0,1.0,3.0,4.0,2.0,3.6666666666666665,3.0,1.0,2.0,3.0,55.0,0.55,False,True,False,False,True,True,False,True,Marginal,Fail
249,CBRE,CBRE Group,Real Estate,Real Estate Services,1138118,"CBRE GROUP, INC.",True,,2025.0,2026-02-12,31505000000.0,,1117000000.0,622000000.0,1117000000.0,1739000000.0,144851000.0,480000000.0,305000000.0,175000000.0,175000000.0,2710438000.0,1114000000.0,1596438000.0,9970000000.0,9287000000.0,0.0055546738612918,0.100632547441058,0.0645652104936545,1.5586187464059804,0.9180207015526164,7.711372375751634,3.3137499913704427,1.0735436631850974,0.0096810030153943,0.1753881541115583,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,2.0,1.0,1.0,2.0,4.0,5.0,4.0,3.0,5.0,3.0,1.3333333333333333,2.0,4.5,3.5,4.0,53.99999999999999,0.5399999999999999,False,True,True,True,True,True,True,False,Marginal,Pass
250,UHS,Universal Health Services,Health Care,Health Care Facilities,352915,UNIVERSAL HEALTH SERVICES INC,True,,2025.0,2026-02-25,14281976000.0,,1175381000.0,568041000.0,1175381000.0,1743422000.0,206674000.0,1267797000.0,743055000.0,524742000.0,524742000.0,4504541000.0,119439000.0,4385102000.0,2816288000.0,2210406000.0,0.0367415545299894,0.3009839270125076,0.1164917801835969,2.5837353205362787,2.5152269502162987,5.687125618123228,6.134283944763251,1.2741043953011346,0.0520274645469226,0.4262049004773371,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0,53.99999999999999,0.5399999999999999,False,True,True,True,True,True,True,False,Marginal,Pass
251,DAL,Delta Air Lines,Industrials,Passenger Airlines,27904,"DELTA AIR LINES, INC.",True,,2025.0,2026-02-11,58048000000.0,,5521000000.0,2341000000.0,5521000000.0,7862000000.0,481000000.0,6464000000.0,5323000000.0,1141000000.0,1141000000.0,15347000000.0,2741000000.0,12606000000.0,9844000000.0,26670000000.0,0.0196561466372657,0.1451284660391757,0.0743467778718968,1.9520478249809208,1.603408801831595,11.478170478170478,13.43866943866944,0.3691038620172478,0.0916999724366041,0.6770541846858306,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,1.0,1.0,2.0,4.0,4.0,5.0,5.0,3.0,0.0,2.0,2.0,4.0,5.0,1.5,53.50000000000001,0.535,False,True,True,True,False,False,False,False,Marginal,Fail
252,COHR,Coherent Corp.,Information Technology,Electronic Components,820318,COHERENT CORP.,True,,2025.0,2025-08-15,5160100000.0,,414294000.0,681687000000.0,414294000.0,682101294000.0,59899000.0,634025000.0,436060000.0,197965000.0,197965000.0,4100218000.0,821310000.0,3278908000.0,3660099000.0,1343767000.0,0.038364566578167,0.0002902281548816,0.0482815791745707,0.0060111570467127,0.0048070690216283,6.916542847125996,10.584901250438238,2.723760145918154,0.0845061142225925,0.0006392892138392,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,2.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,3.0,5.0,1.3333333333333333,1.0,5.0,4.5,4.0,53.5,0.535,False,True,True,True,True,True,True,False,Marginal,Pass
253,EXE,Expand Energy,Energy,Oil & Gas Exploration & Production,895126,EXPAND ENERGY Corp,True,,2025.0,2026-02-18,8721000000.0,1212000000.0,3142000000.0,1527000000.0,3142000000.0,4669000000.0,11000000.0,2380000000.0,1829000000.0,551000000.0,551000000.0,5680000000.0,1079000000.0,4601000000.0,1997000000.0,3123000000.0,0.0631808278867102,0.1180124223602484,0.0970070422535211,1.2165345898479332,0.9854358535018204,285.6363636363636,216.3636363636364,0.6394492475184118,0.2097236555440889,0.3917327050760334,19,Revenues,LongTermDebt,3.0,2.0,1.0,2.0,4.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,4.5,5.0,1.0,53.5,0.535,False,True,True,True,False,True,False,False,Marginal,Fail
